Property ID,Property                                        ,Original                                                               ,Human translated
P870       ,instrumentation                                 ,What is the name of the instrument XXX was composed for?               ,Quel est le nom de l'instrument que XXX a été composé?
P870       ,instrumentation                                 ,What musical instrument was XXX created for?                           ,
P870       ,instrumentation                                 ,What is the musical instrument XXX was intended for?                   ,À quoi est destiné l'instrument de musique XXX?
P870       ,instrumentation                                 ,What instrument was XXX written for?                                   ,
P870       ,instrumentation                                 ,What instrument is XXX scored for?                                     ,
P870       ,instrumentation                                 ,What instrument is XXX for?                                            ,Pour quel instrument est XXX?
P870       ,instrumentation                                 ,The work XXX was created for playing on which instrument(s)?           ,L'œuvre XXX a été créée pour jouer sur quel (s) instrument (s)?
P870       ,instrumentation                                 ,On which instrument(s) was XXX created to be played on?                ,Sur quel (s) instrument (s) a XXX été créé pour être joué?
P870       ,instrumentation                                 ,On what instrument is XXX played?                                      ,Sur quel instrument joue-t-on XXX?
P870       ,instrumentation                                 ,What type of instrument is XXX designed for?                           ,Quel type d'instrument est conçu pour XXX?
P407       ,language of work or name                        ,What language is XXX in?                                               ,Dans quelle langue est XXX?
P407       ,language of work or name                        ,What is the language that XXX is in?                                   ,Quelle est la langue dans laquelle XXX est?
P407       ,language of work or name                        ,What is the language XXX is written in?                                ,Quelle est la langue dans laquelle XXX est écrit?
P407       ,language of work or name                        ,What language is XXX written?                                          ,Quelle langue est écrit XXX?
P407       ,language of work or name                        ,What language is XXX written in?                                       ,Dans quelle langue est écrit XXX?
P407       ,language of work or name                        ,In which language is XXX made in?                                      ,Dans quelle langue est fabriqué XXX?
P407       ,language of work or name                        ,In what language is XXX?                                               ,En quelle langue est XXX?
P407       ,language of work or name                        ,In which language XXX monthly football magazine reporting?             ,Dans quelle langue XXX reportage mensuel du football?
P407       ,language of work or name                        ,Which language is XXX written in?                                      ,
P1412      ,languages spoken or written                     ,What is the nationality of birth of XXX?                               ,Quelle est la nationalité de naissance de XXX?
P1412      ,languages spoken or written                     ,What is the nationality of XXX?                                        ,Quelle est la nationalité de XXX?
P1412      ,languages spoken or written                     ,Which language or languages is XXX fluent in?                          ,Dans quelle langue ou quelles langues parle-t-on couramment XXX?
P1412      ,languages spoken or written                     ,What nationality is XXX?                                               ,De quelle nationalité est XXX?
P1412      ,languages spoken or written                     ,The nationality of XXX is what?                                        ,La nationalité de XXX c'est quoi?
P1412      ,languages spoken or written                     ,What was the nationality of XXX?                                       ,Quelle était la nationalité de XXX?
P1412      ,languages spoken or written                     ,What language did XXX speak?                                           ,Quelle langue XXX parlait-il?
P1412      ,languages spoken or written                     ,The nationality of XXX?                                                ,La nationalité de XXX?
P1412      ,languages spoken or written                     ,What was XXX's language?                                               ,Quelle était la langue de XXX?
P1412      ,languages spoken or written                     ,Which was the nationality of XXX?                                      ,
P1412      ,languages spoken or written                     ,What was XXX's nationality?                                            ,
P1412      ,languages spoken or written                     ,What nationality of XXX?                                               ,
P118       ,league                                          ,The team XXX is a member of which sports league?                       ,L'équipe XXX est membre de quelle ligue sportive?
P118       ,league                                          ,Which soccer league is XXX in?                                         ,Dans quelle ligue de football est XXX?
P118       ,league                                          ,What football league is XXX a part of?                                 ,
P118       ,league                                          ,What league does XXX participate in?                                   ,
P118       ,league                                          ,Which league did XXX join with?                                        ,
P118       ,league                                          ,Which is the league of XXX?                                            ,Quelle est la ligue de XXX?
P118       ,league                                          ,What league did XXX play in the top league for?                        ,
P118       ,league                                          ,What league was XXX?                                                   ,Quelle ligue était XXX?
P275       ,license                                         ,Which is the license of XXX?                                           ,Quelle est la licence de XXX?
P1408      ,licensed to broadcast to                        ,What city is XXX located?                                              ,Dans quelle ville se trouve XXX?
P1408      ,licensed to broadcast to                        ,What town or city does XXX serve?                                      ,Quelle ville ou quelle ville est desservie par XXX?
P1408      ,licensed to broadcast to                        ,What town is XXX liscensed in?                                         ,
P131       ,located in the administrative territorial entity,What state is XXX located?                                             ,Dans quel état se trouve XXX?
P131       ,located in the administrative territorial entity,Which state is XXX located?                                            ,
P131       ,located in the administrative territorial entity,In which state is XXX located?                                         ,
P131       ,located in the administrative territorial entity,What is the name of the state where XXX is located?                    ,Quel est le nom de l'état où se trouve XXX?
P206       ,located next to body of water                   ,What body of water was XXX next to?                                    ,À quel plan d'eau se trouvait XXX?
P206       ,located next to body of water                   ,Which is the body of water by XXX?                                     ,Quel est le corps d'eau par XXX?
P206       ,located next to body of water                   ,By which body of water is XXX located?                                 ,Par quelle étendue d'eau se trouve XXX?
P376       ,located on astronomical body                    ,On what moon or planet can XXX be found?                               ,Sur quelle lune ou planète peut-on trouver XXX?
P376       ,located on astronomical body                    ,On what planet is XXX on?                                              ,Sur quelle planète se trouve XXX?
P376       ,located on astronomical body                    ,What is the astronomical body that XXX is located on?                  ,Quel est le corps astronomique sur lequel se trouve XXX?
P376       ,located on astronomical body                    ,On what celestial body is XXX located?                                 ,Sur quel corps céleste se situe XXX?
P376       ,located on astronomical body                    ,Which planet is XXX located?                                           ,
P376       ,located on astronomical body                    ,What celestial body can XXX be found on?                               ,Sur quel corps céleste peut-on trouver XXX?
P376       ,located on astronomical body                    ,The astronomical body that XXX is on is what?                          ,"Le corps astronomique sur lequel se trouve XXX, c'est quoi?"               ,"Le corps astronomique sur lequel se trouve XXX, c'est quoi?"
P376       ,located on astronomical body                    ,Where is XXX found?                                                    ,Où trouve-t-on XXX?
P376       ,located on astronomical body                    ,The astronomical body that XXX was located on was what?                ,Le corps astronomique sur lequel se trouvait XXX était quoi?
P740       ,location of formation                           ,From what city is the band XXX?                                        ,De quelle ville est le groupe XXX?
P740       ,location of formation                           ,What is the city of origin of XXX?                                     ,Quelle est la ville natale de XXX?
P740       ,location of formation                           ,What city was XXX formed in?                                           ,Dans quelle ville a été formé XXX?
P740       ,location of formation                           ,In what city or state did the formation of XXX occur?                  ,
P740       ,location of formation                           ,What city is the band XXX from?                                        ,
P740       ,location of formation                           ,What was the name of the city or state where XXX was formed?           ,Quel était le nom de la ville ou de l'état où XXX a été formé?
P740       ,location of formation                           ,What is the home city of XXX?                                          ,
P676       ,lyrics by                                       ,Whose song is XXX?                                                     ,Quelle chanson est XXX?
P676       ,lyrics by                                       ,Which artist is known for writing XXX?                                 ,Quel artiste est connu pour avoir écrit XXX?
P676       ,lyrics by                                       ,What artist created XXX?                                               ,Quel artiste a créé XXX?
P676       ,lyrics by                                       ,The song XXX was by whom?                                              ,La chanson XXX était par qui?
P676       ,lyrics by                                       ,Who was the writter of XXX?                                            ,Qui était l'écrivain de XXX?
P676       ,lyrics by                                       ,Who was the songwriter of XXX?                                         ,Qui était l'auteur-compositeur de XXX?
P676       ,lyrics by                                       ,Whose work was XXX?                                                    ,Quel travail était XXX?
P676       ,lyrics by                                       ,Who recorded XXX?                                                      ,Qui a enregistré XXX?
P676       ,lyrics by                                       ,What is the name of the singer or writer of XXX?                       ,Quel est le nom du chanteur ou écrivain de XXX?
P676       ,lyrics by                                       ,Who are the XXX lyrics by?                                             ,Que sont les paroles de XXX?
P676       ,lyrics by                                       ,The track XXX was by who?                                              ,La piste XXX était par qui?
P1196      ,manner of death                                 ,Was the death of XXX an accident or suicide?                           ,La mort de XXX était-elle un accident ou un suicide?
P1196      ,manner of death                                 ,What cause of death was listed for XXX?                                ,Quelle cause de décès a été répertoriée pour XXX?
P1196      ,manner of death                                 ,"In one word, how did XXX die?"                                        ,"En un mot, comment XXX est-il mort?"                                       ,"En un mot, comment est XXX mort?"
P176       ,manufacturer                                    ,Which corporation was XXX created by?                                  ,Quelle société a été créée par XXX?
P176       ,manufacturer                                    ,Who made XXX?                                                          ,Qui a fait XXX?
P176       ,manufacturer                                    ,Which is the manufacturer of XXX?                                      ,Quel est le fabricant de XXX?
P176       ,manufacturer                                    ,Which was the manufacturer of XXX?                                     ,Quel était le fabricant de XXX?
P176       ,manufacturer                                    ,Which corporation created XXX?                                         ,Quelle société a créé XXX?
P176       ,manufacturer                                    ,Which company manufactured XXX?                                        ,Quelle entreprise a fabriqué XXX?
P176       ,manufacturer                                    ,What company built XXX?                                                ,Quelle entreprise a construit XXX?
P176       ,manufacturer                                    ,The XXX was produced by whom?                                          ,Le XXX a été produit par qui?
P176       ,manufacturer                                    ,Which company is known as the manufacturer of XXX?                     ,Quelle entreprise est connue comme fabricant de XXX?
P176       ,manufacturer                                    ,What company manufactures XXX?                                         ,Quelle entreprise fabrique XXX?
P176       ,manufacturer                                    ,What company makes XXX?                                                ,
P176       ,manufacturer                                    ,The manufacturer of XXX was who?                                       ,Le fabricant de XXX était qui?
P176       ,manufacturer                                    ,"By which company, XXX has been manufactured?"                         ,Par quelle entreprise XXX a-t-il été fabriqué?                              ,Par quelle entreprise a XXX été fabriqué?
P186       ,material used                                   ,What material was used for XXX?                                        ,Quel matériau a été utilisé pour XXX?
P186       ,material used                                   ,What is the surface of XXX made of?                                    ,De quoi est faite la surface de XXX?
P1050      ,medical condition                               ,What medical condition did XXX have at the end of his life?            ,Quel était l'état de santé de XXX à la fin de sa vie?
P1050      ,medical condition                               ,What disease caused the death of XXX?                                  ,Quelle maladie a causé la mort de XXX?
P1050      ,medical condition                               ,What was XXX's medical condition near the end of his life?             ,Quel était l'état de santé de XXX vers la fin de sa vie?
P1050      ,medical condition                               ,Which medical condition does XXX suffer from?                          ,De quelle condition médicale souffre XXX?
P1050      ,medical condition                               ,What illness did XXX suffer from?                                      ,
P1050      ,medical condition                               ,What medical condition did XXX have?                                   ,Quel était l'état de santé de XXX?
P1050      ,medical condition                               ,What medical condition does XXX have?                                  ,Quel est l'état de santé de XXX?
P1050      ,medical condition                               ,What led to XXX's death?                                               ,Qu'est-ce qui a conduit à la mort de XXX?
P1050      ,medical condition                               ,What was the sickness that killed XXX?                                 ,Quelle est la maladie qui a tué XXX?
P1050      ,medical condition                               ,What disease did XXX contract?                                         ,Quelle maladie a XXX contractée?
P1050      ,medical condition                               ,What illness negatively impacted XXX?                                  ,Quelle maladie a eu un impact négatif sur XXX?
P1050      ,medical condition                               ,What disease was a factor in the death of XXX?                         ,Quelle maladie a été un facteur dans la mort de XXX?
P1050      ,medical condition                               ,What disease did XXX suffer from?                                      ,De quelle maladie XXX souffrait-il?
P1050      ,medical condition                               ,What diseased did XXX struggle with?                                   ,
P1050      ,medical condition                               ,Which medical condition afflicts XXX?                                  ,Quel état médical affecte XXX?
P1050      ,medical condition                               ,What medical condition was XXX suffering from?                         ,De quelle condition médicale souffrait XXX?
P102       ,member of political party                       ,What political party is XXX part of?                                   ,A quel parti politique appartient XXX?
P102       ,member of political party                       ,Which political party was XXX a member of?                             ,De quel parti politique était membre XXX?
P102       ,member of political party                       ,What political party is XXX a memeber of?                              ,De quel parti politique est membre XXX?
P102       ,member of political party                       ,What was the political party of XXX?                                   ,Quel était le parti politique de XXX?
P102       ,member of political party                       ,From which political party is XXX?                                     ,De quel parti politique est XXX?
P102       ,member of political party                       ,What party does XXX serve?                                             ,Quelle fête est servie par XXX?
P102       ,member of political party                       ,Which political party was XXX in?                                      ,Dans quel parti politique était XXX?
P54        ,member of sports team                           ,What was the name of XXX's team?                                       ,Quel était le nom de l'équipe de XXX?
P54        ,member of sports team                           ,What team does XXX play for?                                           ,Pour quelle équipe joue XXX?
P54        ,member of sports team                           ,Which team is XXX a member of?                                         ,De quelle équipe est membre XXX?
P54        ,member of sports team                           ,What team is XXX affiliated with?                                      ,À quelle équipe est affilié XXX?
P54        ,member of sports team                           ,What is the team that XXX is associated with?                          ,À quelle équipe est associé XXX?
P54        ,member of sports team                           ,What is the name of XXX's team?                                        ,Quel est le nom de l'équipe de XXX?
P54        ,member of sports team                           ,Which sports team is XXX a member of?                                  ,De quelle équipe sportive est membre XXX?
P54        ,member of sports team                           ,What sports team was XXX a member of?                                  ,De quelle équipe sportive était membre XXX?
P54        ,member of sports team                           ,Player XXX plays for what team?                                        ,Le joueur XXX joue pour quelle équipe?
P54        ,member of sports team                           ,For which sports team does XXX play?                                   ,
P54        ,member of sports team                           ,What is the name of the sports team whose member is XXX?               ,Quel est le nom de l’équipe sportive dont le membre est XXX?
P54        ,member of sports team                           ,What was XXX's team?                                                   ,Quelle était l'équipe de XXX?
P54        ,member of sports team                           ,Which sports team is XXX playing for?                                  ,Pour quelle équipe sportive joue XXX?
P241       ,military branch                                 ,What military was XXX a part of?                                       ,De quelle armée faisait partie XXX?
P241       ,military branch                                 ,Which armed forces utilised the service of XXX?                        ,Quelles forces armées ont utilisé le service de XXX?
P241       ,military branch                                 ,Which armed forces did XXX serve?                                      ,Quelles forces armées a servi XXX?
P241       ,military branch                                 ,What armed force did XXX serve in?                                     ,Dans quelle force armée a servi XXX?
P241       ,military branch                                 ,What army was XXX a part of?                                           ,
P241       ,military branch                                 ,What military organization did XXX belong to?                          ,À quelle organisation militaire appartenait XXX?
P241       ,military branch                                 ,What military branch was XXX in?                                       ,Dans quelle branche militaire était XXX?
P241       ,military branch                                 ,What armed force was XXX in?                                           ,Dans quelle force armée était XXX?
P241       ,military branch                                 ,In what military organization did XXX serve?                           ,
P241       ,military branch                                 ,With which military branch did XXX serve with?                         ,
P241       ,military branch                                 ,In what military branch did XXX serve?                                 ,
P241       ,military branch                                 ,Which military did XXX serve with?                                     ,Avec quels militaires a servi XXX?
P241       ,military branch                                 ,With which military branch did XXX hold a command?                     ,
P241       ,military branch                                 ,Which military branch is XXX a part of?                                ,De quelle branche militaire fait partie XXX?
P241       ,military branch                                 ,Who did XXX serve for?                                                 ,
P241       ,military branch                                 ,What army did XXX serve in?                                            ,Dans quelle armée a servi XXX?
P241       ,military branch                                 ,What military branch was XXX associated with?                          ,À quelle branche militaire était associé XXX?
P241       ,military branch                                 ,What military branch did XXX belong to?                                ,À quelle branche militaire appartenait XXX?
P241       ,military branch                                 ,What was the military branch for XXX?                                  ,Quelle était la branche militaire de XXX?
P241       ,military branch                                 ,To which branch did XXX belong?                                        ,A quelle branche appartient XXX?
P241       ,military branch                                 ,What organization was XXX involved with?                               ,À quelle organisation était impliqué XXX?
P241       ,military branch                                 ,Which entity was XXX a part of?                                        ,
P241       ,military branch                                 ,What military branch is XXX?                                           ,Quelle branche militaire est XXX?
P241       ,military branch                                 ,What military branch did XXX serve?                                    ,Quelle branche militaire a servi XXX?
P241       ,military branch                                 ,What branch was XXX part of?                                           ,De quelle branche faisait partie XXX?
P241       ,military branch                                 ,What armed force was XXX a part of?                                    ,De quelle force armée faisait partie XXX?
P410       ,military rank                                   ,What along with privateer was XXX's military rank?                     ,Quel était le rang militaire de XXX avec Privateer?
P410       ,military rank                                   ,What ranking did XXX hold in the military?                             ,Quel est le classement de XXX dans l'armée?
P25        ,mother                                          ,The person that is the mother of XXX is who?                           ,La personne qui est la mère de XXX est qui?
P25        ,mother                                          ,What was the name of XXX mother?                                       ,Quel était le nom de XXX mère?
P25        ,mother                                          ,Who is the mother of XXX?                                              ,Qui est la mère de XXX?
P25        ,mother                                          ,Who was XXX's mother?                                                  ,Qui était la mère de XXX?
P25        ,mother                                          ,Which lady gave birth to XXX?                                          ,Quelle femme a donné naissance à XXX?
P25        ,mother                                          ,Who was the mother of XXX?                                             ,
P25        ,mother                                          ,Who is XXX's mother?                                                   ,
P25        ,mother                                          ,Which lady XXX was born to?                                            ,À quelle femme est née XXX?
P25        ,mother                                          ,The mother of XXX is whom?                                             ,La mère de XXX est qui?
P403       ,mouth of the watercourse                        ,What is XXX a tributary of?                                            ,
P403       ,mouth of the watercourse                        ,What river does XXX turn into?                                         ,En quelle rivière se transforme XXX?
P403       ,mouth of the watercourse                        ,What river is XXX a tributary of?                                      ,
P403       ,mouth of the watercourse                        ,What does XXX flow into?                                               ,Dans quoi se glisse XXX?
P403       ,mouth of the watercourse                        ,What river does XXX form a part of?                                    ,De quelle rivière fait partie XXX?
P403       ,mouth of the watercourse                        ,Which river system contains XXX?                                       ,Quel système fluvial contient XXX?
P403       ,mouth of the watercourse                        ,What river does XXX connect to?                                        ,À quelle rivière se connecte XXX?
P403       ,mouth of the watercourse                        ,Of what river is XXX a tributary?                                      ,De quelle rivière est XXX un affluent?
P403       ,mouth of the watercourse                        ,What body of water does XXX join?                                      ,
P403       ,mouth of the watercourse                        ,The body of water that XXX is near is what?                            ,"Le plan d'eau près de XXX, c'est quoi?"                                    ,"Le plan d'eau près de XXX, c'est quoi?"
P138       ,named after                                     ,Who is the XXX named after?                                            ,XXX est-elle nommée après qui?
P138       ,named after                                     ,What is XXX named after?                                               ,Quel est le nom de XXX?
P138       ,named after                                     ,Whom is XXX named after?                                               ,À qui porte le nom XXX?
P138       ,named after                                     ,The XXX was named for whom?                                            ,Le XXX a été nommé pour qui?
P840       ,narrative location                              ,Which place is XXX in?                                                 ,A quel endroit se trouve XXX?
P840       ,narrative location                              ,Which place does XXX exist in?                                         ,Dans quel endroit existe XXX?
P103       ,native language                                 ,What was the native language of XXX?                                   ,Quelle était la langue maternelle de XXX?
P103       ,native language                                 ,What nationality was XXX?                                              ,De quelle nationalité était XXX?
P103       ,native language                                 ,What is the native tongue of XXX?                                      ,Quelle est la langue maternelle de XXX?
P103       ,native language                                 ,What is the language of XXX?                                           ,Quelle est la langue de XXX?
P103       ,native language                                 ,The nationality of XXX was what?                                       ,La nationalité de XXX était quoi?
P103       ,native language                                 ,The nationality of XXX is?                                             ,La nationalité de XXX est?
P103       ,native language                                 ,Which ethnic group does XXX belong?                                    ,À quel groupe ethnique appartient XXX?
P103       ,native language                                 ,What is the native language of XXX?                                    ,
P103       ,native language                                 ,What is the national identity of XXX?                                  ,Quelle est l'identité nationale de XXX?
P53        ,noble family                                    ,What family lineage was XXX part of?                                   ,A quelle lignée familiale appartient XXX?
P53        ,noble family                                    ,What was the noble family that XXX was from?                           ,De quelle noble famille était XXX?
P53        ,noble family                                    ,What noble family was XXX part of?                                     ,De quelle famille noble était XXX?
P97        ,noble title                                     ,What noble title does XXX hold?                                        ,Quel est le titre noble de XXX?
P97        ,noble title                                     ,What was the title that XXX held?                                      ,Quel était le titre de XXX?
P1411      ,nominated for                                   ,What award was XXX nominated for?                                      ,Quel prix a été sélectionné pour XXX?
P1411      ,nominated for                                   ,What was XXX nominated for?                                            ,
P466       ,occupant                                        ,What team uses XXX?                                                    ,Quelle équipe utilise XXX?
P106       ,occupation                                      ,What was XXX's occupation?                                             ,Quelle était l'occupation de XXX?
P106       ,occupation                                      ,What kind of occupation does XXX have?                                 ,Quel type d'occupation a XXX?
P106       ,occupation                                      ,What was XXX's career?                                                 ,Quelle a été la carrière de XXX?
P306       ,operating system                                ,What is the operating system used with XXX?                            ,Quel est le système d'exploitation utilisé avec XXX?
P449       ,original network                                ,What original network is XXX on?                                       ,Quel est le réseau original de XXX?
P449       ,original network                                ,What broadcasting company aired XXX?                                   ,Quelle société de radiodiffusion a diffusé XXX?
P449       ,original network                                ,On what channel did XXX first air?                                     ,
P449       ,original network                                ,What is the original channel that XXX played on?                       ,Quelle est la chaîne originale sur laquelle XXX a joué?
P449       ,original network                                ,Who broadcasted XXX?                                                   ,
P449       ,original network                                ,Which was the network that originally hosted XXX?                      ,Quel était le réseau qui hébergeait XXX à l'origine?
P449       ,original network                                ,Which network plays XXX?                                               ,Quel réseau joue XXX?
P449       ,original network                                ,What was the original network for XXX?                                 ,Quel était le réseau d'origine pour XXX?
P449       ,original network                                ,What was XXX's original network?                                       ,Quel était le réseau d'origine de XXX?
P449       ,original network                                ,What network hosts XXX?                                                ,Quel réseau héberge XXX?
P449       ,original network                                ,The show XXX originally aired on what network?                         ,L'émission XXX a été diffusée à l'origine sur quel réseau?
P449       ,original network                                ,On what channel did XXX first appear?                                  ,Sur quelle chaîne XXX est-il apparu pour la première fois?
P449       ,original network                                ,On what network did XXX first play?                                    ,
P449       ,original network                                ,Which network does XXX appear on?                                      ,
P449       ,original network                                ,Where network aired XXX?                                               ,Où réseau diffusé XXX?
P449       ,original network                                ,What network did XXX originally appear on?                             ,
P449       ,original network                                ,What network is XXX associated with?                                   ,À quel réseau est associé XXX?
P449       ,original network                                ,Which channel broadcast XXX?                                           ,Quelle chaîne diffuse XXX?
P449       ,original network                                ,What was the station that aired XXX?                                   ,Quelle était la station qui diffusait XXX?
P449       ,original network                                ,What was the first network that XXX was on?                            ,Quel était le premier réseau de XXX?
P449       ,original network                                ,What network did XXX air on?                                           ,
P449       ,original network                                ,Which network is XXX a part of?                                        ,De quel réseau fait partie XXX?
P449       ,original network                                ,Which is the original network of XXX?                                  ,
P449       ,original network                                ,What network first aired XXX?                                          ,Quel réseau a diffusé XXX en premier?
P449       ,original network                                ,What network does XXX air on?                                          ,
P449       ,original network                                ,Which network broadcasted XXX?                                         ,Quel réseau a diffusé XXX?
P449       ,original network                                ,What network broadcast XXX?                                            ,Quel réseau diffusé XXX?
P449       ,original network                                ,What is the original network of XXX?                                   ,
P449       ,original network                                ,Which original network is part of XXX?                                 ,Quel réseau original fait partie de XXX?
P449       ,original network                                ,What station did XXX premier?                                          ,Quelle station a fait XXX Premier?
P449       ,original network                                ,Which network is XXX available on?                                     ,
P449       ,original network                                ,What was the original network of XXX?                                  ,Quel était le réseau original de XXX?
P449       ,original network                                ,What network aired XXX?                                                ,
P449       ,original network                                ,Where can you find the show XXX?                                       ,Où pouvez-vous trouver le spectacle XXX?
P449       ,original network                                ,What channel aired XXX?                                                ,Quelle chaîne a diffusé XXX?
P749       ,parent company                                  ,What is XXX's parent company?                                          ,Quelle est la société mère de XXX?
P749       ,parent company                                  ,Which company is the parent company of XXX?                            ,Quelle société est la société mère de XXX?
P749       ,parent company                                  ,What company is XXX part of?                                           ,De quelle entreprise fait partie XXX?
P171       ,parent taxon                                    ,Which family does XXX belong to?                                       ,À quelle famille appartient XXX?
P171       ,parent taxon                                    ,The genus XXX is a part of what family?                                ,Le genre XXX fait partie de quelle famille?
P171       ,parent taxon                                    ,Which family is XXX a part of?                                         ,De quelle famille fait partie XXX?
P171       ,parent taxon                                    ,Which was the family of XXX?                                           ,Quelle était la famille de XXX?
P171       ,parent taxon                                    ,What kind of family is XXX of?                                         ,De quel genre de famille est XXX?
P171       ,parent taxon                                    ,What family does XXX belong?                                           ,
P1344      ,participant of                                  ,What was the competition XXX was in?                                   ,En quoi consistait la compétition XXX?
P1344      ,participant of                                  ,What event was XXX a part of?                                          ,De quel événement faisait partie XXX?
P1344      ,participant of                                  ,What olympics was XXX?                                                 ,Quels étaient les jeux olympiques XXX?
P1344      ,participant of                                  ,What olympics did XXX participate in?                                  ,À quels jeux olympiques a XXX participé?
P1344      ,participant of                                  ,Which event was XXX participant of?                                    ,De quel événement était XXX participant?
P1344      ,participant of                                  ,What event did XXX participate in?                                     ,
P1344      ,participant of                                  ,Which olympics did XXX compete?                                        ,
P1344      ,participant of                                  ,Which event did XXX participate in?                                    ,
P1344      ,participant of                                  ,Which olympics was XXX?                                                ,Quels jeux olympiques était XXX?
P175       ,performer                                       ,Who was the artiste for XXX?                                           ,Qui était l'artiste pour XXX?
P175       ,performer                                       ,Who sang XXX?                                                          ,Qui a chanté XXX?
P175       ,performer                                       ,Which performer released XXX as it's album?                            ,Quel artiste a sorti XXX dans son album?
P175       ,performer                                       ,What is the name of the artist or group which originally performed XXX?,Quel est le nom de l'artiste ou du groupe qui a initialement interprété XXX?
P175       ,performer                                       ,Whose performance is XXX?                                              ,À qui est la performance XXX?
P175       ,performer                                       ,Who sang or played XXX?                                                ,Qui a chanté ou joué XXX?
P175       ,performer                                       ,Who released XXX album?                                                ,Qui a sorti l'album XXX?
P175       ,performer                                       ,Which performer released the album XXX?                                ,Quel artiste a sorti l'album XXX?
P175       ,performer                                       ,Which artist or group performed XXX?                                   ,Quel artiste ou groupe a joué XXX?
P175       ,performer                                       ,What was XXX's performers name?                                        ,Quel était le nom des artistes qui ont performé XXX?
P175       ,performer                                       ,What is the name of the performer that released the album XXX?         ,Quel est le nom de l'artiste qui a sorti l'album XXX?
P175       ,performer                                       ,What artist released XXX?                                              ,Quel artiste a sorti XXX?
P175       ,performer                                       ,To which performer does the album XXX belong?                          ,A quel artiste appartient l'album XXX?
P175       ,performer                                       ,Who was the performer of XXX?                                          ,Qui était l'interprète de XXX?
